sku_id,category,subcategory,date,on_hand_units,on_order_units,lead_time_days,reorder_point,lead_time_demand,forecast_horizon_demand,forecast_horizon_lower,forecast_horizon_upper,available_units,stockout_required_units,stockout_gap_units,overstock_threshold_units,excess_units,stockout_risk,overstock_risk,decision_quadrant,recommended_action,unit_cost,list_price,sales_at_risk_rupees,locked_capital_rupees,priority_value_rupees,stockout_score_units,overstock_score_units
SKU03829,Frozen Foods,Ready Meals,2025-12-25,119,0,7,47,13.025296388991338,179.97502202455985,75.23697189951605,293.46299669029423,119,60.025296388991336,0.0,269.9625330368398,0.0,False,False,Healthy,No immediate action,387.84,660.71,0.0,0.0,0.0,0.0,0.0
SKU01472,Grocery,Sugar & Salt,2025-12-30,119,0,7,50,5.904367849813815,81.7631650589989,0.0,195.2511397247333,119,55.904367849813816,0.0,122.64474758849835,0.0,False,False,Healthy,No immediate action,255.83,452.74,0.0,0.0,0.0,0.0,0.0
SKU01471,Dairy & Bakery,Milk,2025-11-24,105,0,7,63,5.409828185697234,81.59808636134487,0.0,195.08606102707927,105,68.40982818569724,0.0,122.3971295420173,0.0,False,False,Healthy,No immediate action,65.01,98.1,0.0,0.0,0.0,0.0,0.0
SKU01470,Stationery & Office,Notebooks,2025-12-09,129,0,7,74,15.75529456796975,213.21662090166572,108.47857077662194,326.70459556740013,129,89.75529456796976,0.0,319.8249313524986,0.0,False,False,Healthy,No immediate action,103.9,138.68,0.0,0.0,0.0,0.0,0.0
SKU01469,Beverages,Juices,2025-12-09,193,0,7,70,40.43915096213895,611.4915502011196,506.75350007607574,724.979524866854,193,110.43915096213895,0.0,917.2373253016794,0.0,False,False,Healthy,No immediate action,54.43,69.23,0.0,0.0,0.0,0.0,0.0
SKU01467,Apparel & Footwear,Women's Wear,2025-12-16,81,0,7,48,6.250355225386673,85.22299892939927,0.0,198.71097359513368,81,54.25035522538667,0.0,127.8344983940989,0.0,False,False,Healthy,No immediate action,1134.42,1516.97,0.0,0.0,0.0,0.0,0.0
SKU01463,Electronics & Accessories,Small Appliances,2025-11-30,151,0,7,54,11.15579843506364,154.77247728206248,50.034427157018705,268.2604519477969,151,65.15579843506364,0.0,232.15871592309372,0.0,False,False,Healthy,No immediate action,1012.35,1637.46,0.0,0.0,0.0,0.0,0.0
SKU01462,Beverages,Soft Drinks,2025-11-24,168,0,7,85,25.96494881551167,363.7597870327096,259.0217369076658,477.24776169844404,168,110.96494881551166,0.0,545.6396805490645,0.0,False,False,Healthy,No immediate action,48.5,64.6,0.0,0.0,0.0,0.0,0.0
SKU01461,Apparel & Footwear,Women's Wear,2025-11-24,105,0,7,64,8.676053039138466,116.44857697179442,11.710526846750644,229.93655163752882,105,72.67605303913847,0.0,174.67286545769164,0.0,False,False,Healthy,No immediate action,424.35,717.03,0.0,0.0,0.0,0.0,0.0
SKU03860,Beverages,Soft Drinks,2025-12-17,129,0,7,92,6.50055772913461,88.87718205498237,0.0,202.36515672071678,129,98.50055772913461,0.0,133.31577308247356,0.0,False,False,Healthy,No immediate action,81.87,107.87,0.0,0.0,0.0,0.0,0.0
SKU03859,Snacks & Confectionery,Chips & Crisps,2025-12-16,76,0,7,41,9.195688392731316,108.01758071671183,4.874999350729711,221.50555538244623,76,50.19568839273131,0.0,162.02637107506774,0.0,False,False,Healthy,No immediate action,82.52,109.65,0.0,0.0,0.0,0.0,0.0
SKU03856,Stationery & Office,Writing Instruments,2025-12-21,118,0,7,84,10.253861147745662,146.0200096605944,41.28195953555062,259.5079843263288,118,94.25386114774567,0.0,219.03001449089163,0.0,False,False,Healthy,No immediate action,70.3,115.78,0.0,0.0,0.0,0.0,0.0
SKU03853,Grocery,Spices & Seasoning,2025-12-20,120,0,7,42,16.535202545985943,218.7780246393724,114.03997451432862,332.2659993051068,120,58.53520254598594,0.0,328.1670369590586,0.0,False,False,Healthy,No immediate action,241.7,326.25,0.0,0.0,0.0,0.0,0.0
SKU03852,Home & Kitchen,Cookware,2025-12-30,143,0,7,80,6.8568239088531175,97.55792321078013,0.2877822865019794,211.04589787651452,143,86.85682390885312,0.0,146.3368848161702,0.0,False,False,Healthy,No immediate action,412.22,568.41,0.0,0.0,0.0,0.0,0.0
SKU03850,Frozen Foods,Ready Meals,2025-12-23,75,0,7,32,11.398386449164256,154.06347699870344,49.32542687365965,267.5514516644378,75,43.398386449164256,0.0,231.09521549805515,0.0,False,False,Healthy,No immediate action,402.09,514.7,0.0,0.0,0.0,0.0,0.0
SKU03848,Home & Kitchen,Home Decor,2025-12-25,83,0,7,57,5.067043479303329,76.71156851792415,0.0,190.19954318365856,83,62.06704347930333,0.0,115.06735277688622,0.0,False,False,Healthy,No immediate action,784.42,1270.1,0.0,0.0,0.0,0.0,0.0
SKU03847,Grocery,Pulses & Lentils,2025-12-29,153,0,7,59,11.256495605724472,160.3409706474322,55.6029205223884,273.82894531316657,153,70.25649560572447,0.0,240.51145597114828,0.0,False,False,Healthy,No immediate action,57.63,100.07,0.0,0.0,0.0,0.0,0.0
SKU04999,Personal Care,Oral Care,2025-12-18,62,0,7,42,6.9075015952638426,96.61669328357638,0.0567750473778065,210.1046679493108,62,48.907501595263845,0.0,144.92503992536456,0.0,False,False,Healthy,No immediate action,262.34,336.69,0.0,0.0,0.0,0.0,0.0
SKU01459,Snacks & Confectionery,Chips & Crisps,2025-12-14,121,0,7,90,6.426530016212919,95.96542641653096,0.8086052266265272,209.45340108226537,121,96.42653001621292,0.0,143.94813962479645,0.0,False,False,Healthy,No immediate action,56.31,93.99,0.0,0.0,0.0,0.0,0.0
SKU01454,Dairy & Bakery,Cheese,2025-12-26,79,0,7,43,6.622019652185476,88.09531838270274,0.0,201.58329304843716,79,49.62201965218548,0.0,132.1429775740541,0.0,False,False,Healthy,No immediate action,83.51,115.42,0.0,0.0,0.0,0.0,0.0
SKU01453,Apparel & Footwear,Women's Wear,2025-12-03,66,0,7,23,13.5637993357396,178.34447475087217,73.60642462582838,291.83244941660655,66,36.5637993357396,0.0,267.5167121263082,0.0,False,False,Healthy,No immediate action,1004.68,1258.86,0.0,0.0,0.0,0.0,0.0
SKU01452,Electronics & Accessories,Small Appliances,2025-12-10,80,0,7,37,6.825195307364018,94.31165431686982,0.3116544657172184,207.79962898260422,80,43.82519530736402,0.0,141.46748147530474,0.0,False,False,Healthy,No immediate action,904.78,1517.49,0.0,0.0,0.0,0.0,0.0
SKU01451,Dairy & Bakery,Milk,2025-11-26,64,0,7,31,9.02829899479322,124.22078047944736,19.48273035440357,237.70875514518175,64,40.02829899479322,0.0,186.33117071917104,0.0,False,False,Healthy,No immediate action,84.67,119.56,0.0,0.0,0.0,0.0,0.0
SKU04998,Apparel & Footwear,Kids Wear,2025-12-13,115,0,7,60,35.666576746183075,523.0919711058915,418.3539209808477,636.579945771626,115,95.66657674618307,0.0,784.6379566588373,0.0,False,False,Healthy,No immediate action,941.58,1238.94,0.0,0.0,0.0,0.0,0.0
SKU01445,Electronics & Accessories,Small Appliances,2025-12-29,139,0,7,76,6.712963502515847,93.40140629586979,0.0,206.8893809616042,139,82.71296350251585,0.0,140.1021094438047,0.0,False,False,Healthy,No immediate action,2161.17,3469.54,0.0,0.0,0.0,0.0,0.0
SKU04980,Health & Wellness,OTC Medicine,2025-12-09,86,0,7,39,6.138204497865857,86.4468627921279,0.0,199.9348374578623,86,45.13820449786586,0.0,129.67029418819186,0.0,False,False,Healthy,No immediate action,785.92,1147.16,0.0,0.0,0.0,0.0,0.0
SKU03869,Snacks & Confectionery,Chips & Crisps,2025-12-18,46,0,7,34,9.14177794877756,124.69455247397137,19.956502348927586,238.18252713970577,46,43.14177794877756,0.0,187.04182871095705,0.0,False,False,Healthy,No immediate action,73.46,109.56,0.0,0.0,0.0,0.0,0.0
SKU04979,Electronics & Accessories,Mobile Accessories,2025-12-23,76,0,7,50,5.851017869752917,84.64926191903382,0.0,198.13723658476823,76,55.851017869752916,0.0,126.97389287855073,0.0,False,False,Healthy,No immediate action,311.39,403.4,0.0,0.0,0.0,0.0,0.0
SKU04977,Snacks & Confectionery,Chocolates,2025-12-17,108,0,7,53,7.044631425522102,97.02664008585789,0.3398010662547648,210.5146147515923,108,60.0446314255221,0.0,145.53996012878684,0.0,False,False,Healthy,No immediate action,32.81,41.59,0.0,0.0,0.0,0.0,0.0
SKU03865,Dairy & Bakery,Yogurt,2025-12-02,54,0,7,48,5.81144712069258,83.82104955899376,0.0,197.30902422472815,54,53.81144712069258,0.0,125.73157433849065,0.0,False,False,Healthy,No immediate action,176.53,266.91,0.0,0.0,0.0,0.0,0.0
SKU03862,Home & Kitchen,Storage & Containers,2025-12-16,38,0,7,28,8.332654956149865,109.35993607087528,4.6656311391728345,222.8479107366097,38,36.33265495614987,0.0,164.03990410631292,0.0,False,False,Healthy,No immediate action,714.82,965.23,0.0,0.0,0.0,0.0,0.0
SKU01476,Stationery & Office,Writing Instruments,2025-11-19,121,0,7,43,5.994451362733839,84.15845518069126,0.0,197.6464298464257,121,48.99445136273384,0.0,126.2376827710369,0.0,False,False,Healthy,No immediate action,163.94,259.28,0.0,0.0,0.0,0.0,0.0
SKU01473,Stationery & Office,Office Supplies,2025-12-25,83,0,7,35,6.086046377439432,80.63854063188163,0.0,194.12651529761604,83,41.08604637743943,0.0,120.95781094782244,0.0,False,False,Healthy,No immediate action,40.82,67.8,0.0,0.0,0.0,0.0,0.0
SKU01442,Personal Care,Men's Grooming,2025-11-23,38,0,7,27,6.2147641179065785,89.068389783979,0.0,202.55636444971339,38,33.214764117906576,0.0,133.6025846759685,0.0,False,False,Healthy,No immediate action,255.29,370.49,0.0,0.0,0.0,0.0,0.0
SKU01441,Electronics & Accessories,Mobile Accessories,2025-09-01,105,0,7,25,5.429684377842727,74.54843835692883,0.0,188.03641302266323,105,30.429684377842726,0.0,111.82265753539323,0.0,False,False,Healthy,No immediate action,466.41,773.63,0.0,0.0,0.0,0.0,0.0
SKU01440,Grocery,Cooking Oil,2025-12-10,63,0,7,34,9.227676085532115,130.90057617609574,26.162526051051962,244.38855084183015,63,43.22767608553212,0.0,196.3508642641436,0.0,False,False,Healthy,No immediate action,125.23,183.65,0.0,0.0,0.0,0.0,0.0
SKU01439,Home & Kitchen,Cookware,2025-12-13,89,0,7,44,35.834924435015395,495.2219427403743,390.48389261533043,608.7099174061087,89,79.8349244350154,0.0,742.8329141105614,0.0,False,False,Healthy,No immediate action,712.28,987.75,0.0,0.0,0.0,0.0,0.0
SKU01436,Dairy & Bakery,Bread,2025-12-27,77,0,7,56,8.282532733073781,116.66834438028417,11.930294255240387,230.15631904601858,77,64.28253273307378,0.0,175.00251657042625,0.0,False,False,Healthy,No immediate action,103.65,168.64,0.0,0.0,0.0,0.0,0.0
SKU01430,Health & Wellness,First Aid,2025-11-17,82,0,7,41,6.026646515738881,79.76663431387985,0.0,193.25460897961426,82,47.02664651573888,0.0,119.64995147081977,0.0,False,False,Healthy,No immediate action,472.19,641.12,0.0,0.0,0.0,0.0,0.0
SKU01429,Beverages,Soft Drinks,2025-11-26,36,0,7,27,7.350814094004413,103.45371572981132,1.7437325199810745,216.94169039554572,36,34.35081409400441,0.0,155.18057359471698,0.0,False,False,Healthy,No immediate action,49.78,73.13,0.0,0.0,0.0,0.0,0.0
SKU03892,Health & Wellness,Vitamins & Supplements,2025-11-29,116,0,7,51,6.038545343907386,81.26127405901079,0.0,194.7492487247452,116,57.03854534390739,0.0,121.89191108851618,0.0,False,False,Healthy,No immediate action,366.08,510.74,0.0,0.0,0.0,0.0,0.0
SKU03890,Personal Care,Hair Care,2025-12-20,141,0,7,92,9.217471720583896,126.77329713471377,22.035247009669984,240.26127180044816,141,101.2174717205839,0.0,190.15994570207067,0.0,False,False,Healthy,No immediate action,484.92,659.39,0.0,0.0,0.0,0.0,0.0
SKU03888,Health & Wellness,OTC Medicine,2025-11-30,133,0,7,76,9.13421722542471,115.28091315858997,10.961832016370154,228.76888782432437,133,85.1342172254247,0.0,172.92136973788496,0.0,False,False,Healthy,No immediate action,543.96,697.0,0.0,0.0,0.0,0.0,0.0
SKU03887,Electronics & Accessories,Batteries,2025-11-26,69,0,7,33,13.231029271321846,192.5706541883207,87.83260406327693,306.0586288540551,69,46.231029271321844,0.0,288.855981282481,0.0,False,False,Healthy,No immediate action,365.6,514.28,0.0,0.0,0.0,0.0,0.0
SKU03886,Grocery,Pulses & Lentils,2025-12-20,126,0,7,82,13.822374419302506,194.20524388606412,89.46719376102034,307.6932185517985,126,95.8223744193025,0.0,291.30786582909616,0.0,False,False,Healthy,No immediate action,117.37,190.65,0.0,0.0,0.0,0.0,0.0
SKU03883,Dairy & Bakery,Bread,2025-12-31,132,0,7,99,16.18001043529114,218.85303619112088,114.1149860660771,332.3410108568553,132,115.18001043529114,0.0,328.27955428668133,0.0,False,False,Healthy,No immediate action,103.59,181.52,0.0,0.0,0.0,0.0,0.0
SKU03881,Frozen Foods,Frozen Vegetables,2025-12-29,53,0,7,38,8.163003846759116,103.43037162955898,2.106347802462185,216.9183462952934,53,46.16300384675912,0.0,155.14555744433846,0.0,False,False,Healthy,No immediate action,421.53,565.72,0.0,0.0,0.0,0.0,0.0
SKU03878,Home Care,Laundry,2025-12-03,159,0,7,63,9.03584207284829,119.78087936441023,15.042829239366448,233.26885403014464,159,72.03584207284828,0.0,179.67131904661534,0.0,False,False,Healthy,No immediate action,88.86,123.56,0.0,0.0,0.0,0.0,0.0
SKU03877,Snacks & Confectionery,Candy,2025-12-21,113,0,7,39,7.616436826202787,103.25533216523493,1.278887600379722,216.74330683096935,113,46.616436826202786,0.0,154.8829982478524,0.0,False,False,Healthy,No immediate action,64.33,87.54,0.0,0.0,0.0,0.0,0.0
SKU04974,Electronics & Accessories,Mobile Accessories,2025-12-14,116,0,7,48,9.132999379947396,119.64807993055322,14.910029805509435,233.1360545962876,116,57.13299937994739,0.0,179.47211989582985,0.0,False,False,Healthy,No immediate action,905.34,1576.81,0.0,0.0,0.0,0.0,0.0
SKU04973,Health & Wellness,OTC Medicine,2025-12-21,126,0,7,52,42.90449517276786,591.576997839792,486.8389477147483,705.0649725055265,126,94.90449517276787,0.0,887.3654967596881,0.0,False,False,Healthy,No immediate action,654.87,909.63,0.0,0.0,0.0,0.0,0.0
SKU01419,Home & Kitchen,Cookware,2025-11-10,94,0,7,58,13.21160899808943,179.01001927054193,74.27196914549813,292.4979939362763,94,71.21160899808943,0.0,268.51502890581287,0.0,False,False,Healthy,No immediate action,504.77,699.31,0.0,0.0,0.0,0.0,0.0
SKU01418,Health & Wellness,Vitamins & Supplements,2025-11-22,82,0,7,57,12.905827880643162,179.2478295217807,74.5097793967369,292.7358041875151,82,69.90582788064316,0.0,268.87174428267105,0.0,False,False,Healthy,No immediate action,814.3,1090.09,0.0,0.0,0.0,0.0,0.0
SKU01417,Stationery & Office,Notebooks,2025-11-27,101,0,7,34,7.221786866124311,96.90110701298295,0.0,210.38908167871736,101,41.22178686612431,0.0,145.35166051947442,0.0,False,False,Healthy,No immediate action,137.09,186.97,0.0,0.0,0.0,0.0,0.0
SKU01416,Home Care,Dishwashing,2025-12-05,179,0,7,98,9.949497889471756,144.2442415197185,39.50619139467473,257.73221618545296,179,107.94949788947176,0.0,216.36636227957777,0.0,False,False,Healthy,No immediate action,104.64,183.25,0.0,0.0,0.0,0.0,0.0
SKU01415,Frozen Foods,Frozen Vegetables,2025-12-23,98,0,7,72,6.84953547813448,89.34360681527592,0.0,202.83158148101032,98,78.84953547813448,0.0,134.01541022291389,0.0,False,False,Healthy,No immediate action,455.67,621.27,0.0,0.0,0.0,0.0,0.0
SKU03906,Personal Care,Bath & Body,2025-12-16,252,0,7,97,24.059536399104527,310.17759505105585,205.43954492601208,423.6655697167903,252,121.05953639910453,0.0,465.26639257658377,0.0,False,False,Healthy,No immediate action,90.03,125.53,0.0,0.0,0.0,0.0,0.0
SKU03903,Apparel & Footwear,Men's Wear,2025-12-23,86,0,7,65,6.43899371954342,91.433346420618,0.0,204.9213210863524,86,71.43899371954342,0.0,137.15001963092698,0.0,False,False,Healthy,No immediate action,842.04,1303.15,0.0,0.0,0.0,0.0,0.0
SKU03899,Personal Care,Oral Care,2025-11-26,53,0,7,22,5.825184281518951,81.21389790370637,0.0,194.70187256944078,53,27.82518428151895,0.0,121.82084685555955,0.0,False,False,Healthy,No immediate action,203.65,369.05,0.0,0.0,0.0,0.0,0.0
SKU03898,Snacks & Confectionery,Candy,2025-12-31,94,0,7,32,23.564294116507828,321.8736684066808,217.13561828163702,435.36164307241523,94,55.564294116507824,0.0,482.8105026100212,0.0,False,False,Healthy,No immediate action,133.41,196.68,0.0,0.0,0.0,0.0,0.0
SKU03897,Home Care,Pest Control,2025-11-06,175,0,7,100,18.413091597967306,231.07805873793927,126.34000861289549,344.56603340367366,175,118.41309159796731,0.0,346.6170881069089,0.0,False,False,Healthy,No immediate action,60.29,97.07,0.0,0.0,0.0,0.0,0.0
SKU04971,Apparel & Footwear,Kids Wear,2025-12-22,199,0,7,74,11.30226019479501,136.8991043285448,32.161054203501024,250.3870789942792,199,85.30226019479501,0.0,205.3486564928172,0.0,False,False,Healthy,No immediate action,1335.08,1795.74,0.0,0.0,0.0,0.0,0.0
SKU03893,Apparel & Footwear,Kids Wear,2025-12-26,131,0,7,72,11.748478025352076,164.8142557407692,60.07620561572541,278.3022304065036,131,83.74847802535207,0.0,247.22138361115378,0.0,False,False,Healthy,No immediate action,1251.23,1643.55,0.0,0.0,0.0,0.0,0.0
SKU01444,Grocery,Spices & Seasoning,2025-12-02,116,0,7,45,6.807752815058398,92.1833033777807,0.0,205.67127804351512,116,51.8077528150584,0.0,138.27495506667105,0.0,False,False,Healthy,No immediate action,272.69,346.92,0.0,0.0,0.0,0.0,0.0
SKU01443,Personal Care,Hair Care,2025-11-14,155,0,7,79,19.28786458629305,257.7340355646438,152.99598543960005,371.2220102303782,155,98.28786458629305,0.0,386.6010533469657,0.0,False,False,Healthy,No immediate action,137.76,174.67,0.0,0.0,0.0,0.0,0.0
SKU01406,Beverages,Tea,2025-12-20,107,0,7,68,7.577545911108233,109.9075385235146,6.227134409305002,223.39551318924902,107,75.57754591110823,0.0,164.8613077852719,0.0,False,False,Healthy,No immediate action,93.02,135.53,0.0,0.0,0.0,0.0,0.0
SKU01405,Home Care,Surface Cleaners,2025-12-30,61,0,7,32,6.362846493759005,92.13996561897186,0.4375927059258887,205.62794028470626,61,38.36284649375901,0.0,138.20994842845778,0.0,False,False,Healthy,No immediate action,361.03,579.34,0.0,0.0,0.0,0.0,0.0
SKU01403,Frozen Foods,Frozen Vegetables,2025-12-13,109,0,7,43,12.150395823114508,148.3415674973034,43.60351737225962,261.8295421630378,109,55.15039582311451,0.0,222.5123512459551,0.0,False,False,Healthy,No immediate action,443.37,734.76,0.0,0.0,0.0,0.0,0.0
SKU01402,Home & Kitchen,Home Decor,2025-12-26,158,0,7,92,8.590293476416308,112.37398469795883,7.635934572915042,225.86195936369324,158,100.5902934764163,0.0,168.56097704693826,0.0,False,False,Healthy,No immediate action,693.84,1239.24,0.0,0.0,0.0,0.0,0.0
SKU01397,Electronics & Accessories,Small Appliances,2025-11-02,54,0,7,33,7.383418575027527,104.94024194843497,3.4540343230648087,218.42821661416937,54,40.38341857502753,0.0,157.41036292265247,0.0,False,False,Healthy,No immediate action,2480.4,4181.58,0.0,0.0,0.0,0.0,0.0
SKU03924,Stationery & Office,Writing Instruments,2025-12-29,118,0,7,70,8.734224534779463,111.70612951155056,7.390572381758041,225.19410417728497,118,78.73422453477946,0.0,167.55919426732584,0.0,False,False,Healthy,No immediate action,204.18,272.17,0.0,0.0,0.0,0.0,0.0
SKU03923,Home & Kitchen,Cookware,2025-12-28,102,0,7,61,5.931409484181553,83.30363954113014,0.0,196.79161420686455,102,66.93140948418156,0.0,124.95545931169521,0.0,False,False,Healthy,No immediate action,1192.23,1592.34,0.0,0.0,0.0,0.0,0.0
SKU03922,Apparel & Footwear,Men's Wear,2025-12-09,191,0,7,91,20.78532643370535,277.92784359753705,173.18979347249325,391.41581826327143,191,111.78532643370535,0.0,416.8917653963056,0.0,False,False,Healthy,No immediate action,1403.43,2095.66,0.0,0.0,0.0,0.0,0.0
SKU04970,Grocery,Rice & Grains,2025-12-19,54,0,7,42,6.30626641866523,89.2716273771396,0.0,202.75960204287398,54,48.30626641866523,0.0,133.9074410657094,0.0,False,False,Healthy,No immediate action,118.18,204.02,0.0,0.0,0.0,0.0,0.0
SKU03919,Electronics & Accessories,Batteries,2025-12-10,158,0,7,63,18.773620537483502,247.31130413945658,142.5732540144128,360.79927880519097,158,81.77362053748351,0.0,370.9669562091849,0.0,False,False,Healthy,No immediate action,314.38,535.43,0.0,0.0,0.0,0.0,0.0
SKU03917,Home & Kitchen,Home Decor,2025-12-24,120,0,7,50,9.71551438779652,123.941803056893,19.20375293184921,237.42977772262742,120,59.71551438779652,0.0,185.9127045853395,0.0,False,False,Healthy,No immediate action,1032.86,1503.21,0.0,0.0,0.0,0.0,0.0
SKU03916,Personal Care,Bath & Body,2025-12-27,52,0,7,35,6.374525262728684,89.50825766270799,0.0,202.9962323284424,52,41.37452526272868,0.0,134.26238649406199,0.0,False,False,Healthy,No immediate action,101.25,149.76,0.0,0.0,0.0,0.0,0.0
SKU03915,Apparel & Footwear,Kids Wear,2025-11-18,95,0,7,70,23.679867103207823,324.8821884362657,220.14413831122198,438.37016310200016,95,93.67986710320783,0.0,487.32328265439855,0.0,False,False,Healthy,No immediate action,1349.58,1708.53,0.0,0.0,0.0,0.0,0.0
SKU03914,Frozen Foods,Frozen Meat,2025-11-12,185,0,7,96,9.548838673644486,133.38758594464795,28.64953581960418,246.87556061038237,185,105.54883867364448,0.0,200.08137891697191,0.0,False,False,Healthy,No immediate action,211.05,268.05,0.0,0.0,0.0,0.0,0.0
SKU03912,Grocery,Spices & Seasoning,2025-12-19,98,0,7,39,21.063444181804226,283.0105665008114,178.27251637576762,396.4985411665458,98,60.06344418180423,0.0,424.51584975121716,0.0,False,False,Healthy,No immediate action,112.0,181.63,0.0,0.0,0.0,0.0,0.0
SKU03911,Beverages,Coffee,2025-12-17,170,0,7,79,11.752077391473929,167.87512042834305,63.137070303299275,281.36309509407744,170,90.75207739147393,0.0,251.81268064251458,0.0,False,False,Healthy,No immediate action,64.34,89.02,0.0,0.0,0.0,0.0,0.0
SKU01379,Grocery,Sugar & Salt,2025-11-22,264,0,7,99,22.21071166846609,302.44028014080556,197.70223001576176,415.92825480653994,264,121.21071166846609,0.0,453.66042021120836,0.0,False,False,Healthy,No immediate action,107.81,193.26,0.0,0.0,0.0,0.0,0.0
SKU01376,Grocery,Rice & Grains,2025-11-09,154,0,7,83,8.019839831790765,113.15165964270756,8.61135850297606,226.63963430844194,154,91.01983983179076,0.0,169.72748946406134,0.0,False,False,Healthy,No immediate action,357.83,448.86,0.0,0.0,0.0,0.0,0.0
SKU01375,Health & Wellness,Vitamins & Supplements,2025-12-14,148,0,7,52,7.091936883672845,100.22231115019125,0.6998207615446146,213.71028581592563,148,59.091936883672844,0.0,150.33346672528688,0.0,False,False,Healthy,No immediate action,235.72,383.13,0.0,0.0,0.0,0.0,0.0
SKU04967,Dairy & Bakery,Yogurt,2025-11-29,60,0,7,43,6.48689603695896,94.93672310624142,0.0,208.42469777197581,60,49.48689603695896,0.0,142.40508465936213,0.0,False,False,Healthy,No immediate action,97.94,160.72,0.0,0.0,0.0,0.0,0.0
SKU01365,Snacks & Confectionery,Candy,2025-12-21,89,0,7,63,22.630676818072576,298.70385886727485,193.96580874223108,412.19183353300923,89,85.63067681807257,0.0,448.05578830091224,0.0,False,False,Healthy,No immediate action,38.36,57.76,0.0,0.0,0.0,0.0,0.0
SKU03937,Dairy & Bakery,Eggs,2025-12-18,155,0,7,94,25.441635097200287,372.4681119583253,267.7300618332815,485.95608662405976,155,119.44163509720029,0.0,558.702167937488,0.0,False,False,Healthy,No immediate action,144.83,235.76,0.0,0.0,0.0,0.0,0.0
SKU03929,Snacks & Confectionery,Chips & Crisps,2025-11-19,164,0,7,98,8.855618410413575,122.5649698244204,17.82691969937662,236.0529444901548,164,106.85561841041357,0.0,183.8474547366306,0.0,False,False,Healthy,No immediate action,87.95,126.5,0.0,0.0,0.0,0.0,0.0
SKU03928,Health & Wellness,Vitamins & Supplements,2025-12-10,101,0,7,62,7.616699971713889,100.53642286995216,0.6036973842664678,214.02439753568657,101,69.61669997171389,0.0,150.80463430492824,0.0,False,False,Healthy,No immediate action,354.19,501.18,0.0,0.0,0.0,0.0,0.0
SKU01394,Frozen Foods,Ice Cream,2025-12-16,64,0,7,49,6.985230401924971,95.34148081927016,0.2431346877087818,208.82945548500456,64,55.98523040192497,0.0,143.01222122890525,0.0,False,False,Healthy,No immediate action,374.05,559.28,0.0,0.0,0.0,0.0,0.0
SKU01393,Beverages,Juices,2025-12-24,154,0,7,77,7.27576901950485,105.95101152788229,3.874327304490201,219.4389861936167,154,84.27576901950485,0.0,158.92651729182342,0.0,False,False,Healthy,No immediate action,85.39,126.23,0.0,0.0,0.0,0.0,0.0
SKU01389,Electronics & Accessories,Mobile Accessories,2025-12-16,107,0,7,68,7.582900809529287,107.66028275825543,4.014708829580799,221.14825742398983,107,75.58290080952929,0.0,161.49042413738314,0.0,False,False,Healthy,No immediate action,2053.94,3609.79,0.0,0.0,0.0,0.0,0.0
SKU01386,Grocery,Spices & Seasoning,2025-12-03,121,0,7,87,7.269064948373602,99.88778687896412,0.4283328061064554,213.37576154469852,121,94.2690649483736,0.0,149.8316803184462,0.0,False,False,Healthy,No immediate action,211.86,276.58,0.0,0.0,0.0,0.0,0.0
SKU01385,Apparel & Footwear,Footwear,2025-11-04,67,0,7,50,6.25270782053767,82.91041289626179,0.0,196.3983875619962,67,56.25270782053767,0.0,124.36561934439268,0.0,False,False,Healthy,No immediate action,782.68,988.91,0.0,0.0,0.0,0.0,0.0
SKU01384,Snacks & Confectionery,Chips & Crisps,2025-12-31,131,0,7,84,6.488369183138637,93.28698333317111,0.0,206.7749579989055,131,90.48836918313864,0.0,139.93047499975665,0.0,False,False,Healthy,No immediate action,165.66,223.56,0.0,0.0,0.0,0.0,0.0
SKU01412,Dairy & Bakery,Bread,2025-11-14,158,0,7,93,8.449872981083296,109.36564335565147,5.1533223710715514,222.85361802138587,158,101.4498729810833,0.0,164.0484650334772,0.0,False,False,Healthy,No immediate action,117.38,193.3,0.0,0.0,0.0,0.0,0.0
SKU01411,Dairy & Bakery,Bread,2025-11-14,111,0,7,47,11.137613157164465,154.72865584845917,49.99060572341538,268.2166305141936,111,58.137613157164466,0.0,232.09298377268874,0.0,False,False,Healthy,No immediate action,167.58,218.18,0.0,0.0,0.0,0.0,0.0
SKU04966,Dairy & Bakery,Bread,2025-12-26,112,0,7,55,6.257041706166107,87.4240261466258,0.0,200.91200081236022,112,61.257041706166106,0.0,131.1360392199387,0.0,False,False,Healthy,No immediate action,67.15,121.77,0.0,0.0,0.0,0.0,0.0
SKU01342,Home Care,Surface Cleaners,2025-12-24,173,0,7,94,10.231244547912794,131.2311053918556,26.49305526681182,244.71908005759002,173,104.2312445479128,0.0,196.8466580877834,0.0,False,False,Healthy,No immediate action,199.42,357.71,0.0,0.0,0.0,0.0,0.0
SKU01341,Dairy & Bakery,Yogurt,2025-12-23,215,0,7,80,20.690877187998325,273.6648365959146,168.92678647087087,387.15281126164905,215,100.69087718799832,0.0,410.4972548938719,0.0,False,False,Healthy,No immediate action,31.53,51.95,0.0,0.0,0.0,0.0,0.0
SKU01338,Grocery,Pulses & Lentils,2025-11-14,81,0,7,43,14.820813954021448,212.8320555626031,108.09400543755932,326.3200302283375,81,57.820813954021446,0.0,319.2480833439047,0.0,False,False,Healthy,No immediate action,237.94,354.64,0.0,0.0,0.0,0.0,0.0
