date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-12-07,SKU03084,262,0,7,99
2025-12-07,SKU03166,202,0,7,74
2025-12-07,SKU03197,35,46,7,81
2025-12-07,SKU03207,84,0,7,43
2025-12-07,SKU03232,41,28,7,69
2025-12-07,SKU03358,17,13,7,30
2025-12-07,SKU03407,131,0,7,57
2025-12-07,SKU03480,175,0,7,87
2025-12-07,SKU03515,44,4,7,48
2025-12-07,SKU03518,275,0,7,95
2025-12-07,SKU03534,32,40,7,72
2025-12-07,SKU03536,31,3,7,34
2025-12-07,SKU03579,66,32,7,98
2025-12-07,SKU03631,47,29,7,76
2025-12-07,SKU03642,40,0,7,32
2025-12-07,SKU03677,6,27,7,33
2025-12-07,SKU03710,4,31,7,35
2025-12-07,SKU03715,50,10,7,60
2025-12-07,SKU03725,121,0,7,57
2025-12-07,SKU03788,9,19,7,28
2025-12-07,SKU03797,71,0,7,55
2025-12-07,SKU03811,161,0,7,147
2025-12-07,SKU03862,145,0,7,62
2025-12-07,SKU03937,128,0,7,46
2025-12-07,SKU03947,51,0,7,35
2025-12-07,SKU03952,61,25,7,86
2025-12-07,SKU03956,20,62,7,82
2025-12-07,SKU03985,220,0,7,100
2025-12-07,SKU04018,43,0,7,27
2025-12-07,SKU04089,157,0,7,54
2025-12-07,SKU04124,102,0,7,59
2025-12-07,SKU04198,136,0,7,85
2025-12-07,SKU04223,8,18,7,26
2025-12-07,SKU04258,44,0,7,44
2025-12-07,SKU04310,100,0,7,40
2025-12-07,SKU04314,142,0,7,67
2025-12-07,SKU04320,14,7,7,21
2025-12-07,SKU04358,10,71,7,81
2025-12-07,SKU04456,8,23,7,31
2025-12-07,SKU04493,204,0,7,93
2025-12-07,SKU04562,13,53,7,66
2025-12-07,SKU04570,93,0,7,32
2025-12-07,SKU04572,112,0,7,58
2025-12-07,SKU04589,103,0,7,95
2025-12-07,SKU04702,259,0,7,91
2025-12-07,SKU04710,60,0,7,41
2025-12-07,SKU04742,126,0,7,64
2025-12-07,SKU04767,141,0,7,52
2025-12-07,SKU04903,39,45,7,84
2025-12-07,SKU04909,93,0,7,50
2025-12-07,SKU04927,93,0,7,67
2025-12-07,SKU04971,66,0,7,23
2025-12-07,SKU04989,188,0,7,63
2025-12-08,SKU00104,195,0,7,87
2025-12-08,SKU00106,115,0,7,49
2025-12-08,SKU00107,127,0,7,57
2025-12-08,SKU00131,156,0,7,54
2025-12-08,SKU00153,92,0,7,57
2025-12-08,SKU00159,201,0,7,83
2025-12-08,SKU00212,61,0,7,46
2025-12-08,SKU00260,41,0,7,35
2025-12-08,SKU00367,181,0,7,74
2025-12-08,SKU00378,27,5,7,32
2025-12-08,SKU00391,257,0,7,90
2025-12-08,SKU00414,81,0,7,53
2025-12-08,SKU00469,165,0,7,79
2025-12-08,SKU00480,47,0,7,42
2025-12-08,SKU00527,88,0,7,37
2025-12-08,SKU00545,12,36,7,48
2025-12-08,SKU00562,94,0,7,72
2025-12-08,SKU00581,83,0,7,34
2025-12-08,SKU00596,115,0,7,83
2025-12-08,SKU00643,169,0,7,95
2025-12-08,SKU00736,20,18,7,38
2025-12-08,SKU00773,13,45,7,58
2025-12-08,SKU00778,113,0,7,41
2025-12-08,SKU00805,150,0,7,100
2025-12-08,SKU00834,63,11,7,74
2025-12-08,SKU00864,91,8,7,99
2025-12-08,SKU00866,3,49,7,52
2025-12-08,SKU00923,98,0,7,93
2025-12-08,SKU00966,162,0,7,91
2025-12-08,SKU00968,12,45,7,57
2025-12-08,SKU01020,29,41,7,70
2025-12-08,SKU01025,115,0,7,92
2025-12-08,SKU01053,114,0,7,66
2025-12-08,SKU01064,70,0,7,33
2025-12-08,SKU01130,98,0,7,82
2025-12-08,SKU01182,85,0,7,44
2025-12-08,SKU01190,17,4,7,21
2025-12-08,SKU01205,178,0,7,128
2025-12-08,SKU01208,18,16,7,34
2025-12-08,SKU01210,111,0,7,78
2025-12-08,SKU01301,55,29,7,84
2025-12-08,SKU01357,268,0,7,100
2025-12-08,SKU01359,14,66,7,80
2025-12-08,SKU01481,1,79,7,80
2025-12-08,SKU01517,98,0,7,86
2025-12-08,SKU01533,61,0,7,52
2025-12-08,SKU01535,154,0,7,81
2025-12-08,SKU01547,160,0,7,72
2025-12-08,SKU01799,35,14,7,49
2025-12-08,SKU01801,54,0,7,44
2025-12-08,SKU01833,168,0,7,65
2025-12-08,SKU01835,178,0,7,66
2025-12-08,SKU01858,0,29,7,29
2025-12-08,SKU01859,49,0,7,49
2025-12-08,SKU01868,151,0,7,54
2025-12-08,SKU01877,41,0,7,27
2025-12-08,SKU01889,68,0,7,26
2025-12-08,SKU01897,246,0,7,99
2025-12-08,SKU01900,133,0,7,60
2025-12-08,SKU01977,193,0,7,82
2025-12-08,SKU02054,46,0,7,31
2025-12-08,SKU02056,105,0,7,41
2025-12-08,SKU02067,15,58,7,73
2025-12-08,SKU02075,107,0,7,57
2025-12-08,SKU02108,115,0,7,52
2025-12-08,SKU02237,28,0,7,26
2025-12-08,SKU02245,0,79,7,79
2025-12-08,SKU02283,37,0,7,34
2025-12-08,SKU02289,3,86,7,89
2025-12-08,SKU02296,46,0,7,34
2025-12-08,SKU02305,182,0,7,72
2025-12-08,SKU02330,78,0,7,35
2025-12-08,SKU02412,141,0,7,65
2025-12-08,SKU02423,273,0,7,145
2025-12-08,SKU02435,45,0,7,20
2025-12-08,SKU02523,136,0,7,94
2025-12-08,SKU02561,55,0,7,29
2025-12-08,SKU02565,183,0,7,63
2025-12-08,SKU02600,62,13,7,75
2025-12-08,SKU02726,259,0,7,96
2025-12-08,SKU02781,10,57,7,67
2025-12-08,SKU02790,164,0,7,69
2025-12-08,SKU02803,148,0,7,95
2025-12-08,SKU02826,12,60,7,72
2025-12-08,SKU02868,141,0,7,96
2025-12-08,SKU02912,200,0,7,86
2025-12-08,SKU02961,99,0,7,80
2025-12-08,SKU03003,125,0,7,65
2025-12-08,SKU03025,20,66,7,86
2025-12-08,SKU03026,74,0,7,48
2025-12-08,SKU03101,101,0,7,74
2025-12-08,SKU03112,86,0,7,41
2025-12-08,SKU03143,107,0,7,51
2025-12-08,SKU03156,131,0,7,83
2025-12-08,SKU03363,90,0,7,53
2025-12-08,SKU03368,90,0,7,36
2025-12-08,SKU03384,84,0,7,59
2025-12-08,SKU03392,74,0,7,33
2025-12-08,SKU03394,288,0,7,98
2025-12-08,SKU03466,55,0,7,24
2025-12-08,SKU03525,127,0,7,61
2025-12-08,SKU03537,170,0,7,79
2025-12-08,SKU03560,77,0,7,75
2025-12-08,SKU03616,64,0,7,39
2025-12-08,SKU03658,93,0,7,93
2025-12-08,SKU03670,129,0,7,71
2025-12-08,SKU03687,15,19,7,34
2025-12-08,SKU03700,166,0,7,58
2025-12-08,SKU03735,162,0,7,65
2025-12-08,SKU03774,153,0,7,66
2025-12-08,SKU03811,175,0,7,66
2025-12-08,SKU03871,62,0,7,40
2025-12-08,SKU03908,184,0,7,92
2025-12-08,SKU03995,148,0,7,100
2025-12-08,SKU04110,165,0,7,70
2025-12-08,SKU04122,119,0,7,45
2025-12-08,SKU04202,157,0,7,60
2025-12-08,SKU04255,27,28,7,55
2025-12-08,SKU04264,167,0,7,60
2025-12-08,SKU04294,132,0,7,61
2025-12-08,SKU04295,23,0,7,20
2025-12-08,SKU04318,38,21,7,59
2025-12-08,SKU04331,205,0,7,88
2025-12-08,SKU04353,74,0,7,58
2025-12-08,SKU04402,6,53,7,59
2025-12-08,SKU04469,44,6,7,50
2025-12-08,SKU04516,198,0,7,89
2025-12-08,SKU04578,294,0,7,99
2025-12-08,SKU04585,28,44,7,72
2025-12-08,SKU04586,48,0,7,33
2025-12-08,SKU04676,101,0,7,88
2025-12-08,SKU04694,25,6,7,31
2025-12-08,SKU04703,33,27,7,60
2025-12-08,SKU04781,236,0,7,79
2025-12-08,SKU04808,155,0,7,54
2025-12-08,SKU04822,13,8,7,21
2025-12-08,SKU04965,101,0,7,37
2025-12-09,SKU00056,92,0,7,86
2025-12-09,SKU00082,104,0,7,39
2025-12-09,SKU00083,27,0,7,27
2025-12-09,SKU00091,31,6,7,37
2025-12-09,SKU00181,77,9,7,86
2025-12-09,SKU00198,138,0,7,47
2025-12-09,SKU00221,123,0,7,97
2025-12-09,SKU00239,51,0,7,20
2025-12-09,SKU00267,61,26,7,87
2025-12-09,SKU00467,63,0,7,28
2025-12-09,SKU00479,57,0,7,22
2025-12-09,SKU00526,61,0,7,34
2025-12-09,SKU00578,33,0,7,33
2025-12-09,SKU00607,27,4,7,31
2025-12-09,SKU00625,19,46,7,65
2025-12-09,SKU00668,137,0,7,61
2025-12-09,SKU00769,26,57,7,83
2025-12-09,SKU00783,119,0,7,76
2025-12-09,SKU00791,78,15,7,93
2025-12-09,SKU00815,102,0,7,38
2025-12-09,SKU00876,105,0,7,41
2025-12-09,SKU00902,244,0,7,100
2025-12-09,SKU00971,96,0,7,79
2025-12-09,SKU01044,38,0,7,23
2025-12-09,SKU01110,53,21,7,74
2025-12-09,SKU01120,49,17,7,66
2025-12-09,SKU01135,176,0,7,82
2025-12-09,SKU01151,192,0,7,86
2025-12-09,SKU01157,219,0,7,91
2025-12-09,SKU01218,90,0,7,50
2025-12-09,SKU01234,42,0,7,25
2025-12-09,SKU01266,148,0,7,100
2025-12-09,SKU01313,167,0,7,88
2025-12-09,SKU01355,166,0,7,58
2025-12-09,SKU01390,231,0,7,86
2025-12-09,SKU01437,57,0,7,32
2025-12-09,SKU01452,35,0,7,35
2025-12-09,SKU01469,193,0,7,70
2025-12-09,SKU01470,129,0,7,74
2025-12-09,SKU01487,76,0,7,47
2025-12-09,SKU01496,281,0,7,98
2025-12-09,SKU01506,47,42,7,89
2025-12-09,SKU01515,46,14,7,60
2025-12-09,SKU01529,5,18,7,23
2025-12-09,SKU01531,87,0,7,54
2025-12-09,SKU01586,85,0,7,32
2025-12-09,SKU01601,97,0,7,60
2025-12-09,SKU01618,233,0,7,82
2025-12-09,SKU01619,86,0,7,74
2025-12-09,SKU01620,0,24,7,24
2025-12-09,SKU01629,261,0,7,88
2025-12-09,SKU01631,89,0,7,47
2025-12-09,SKU01634,138,0,7,51
2025-12-09,SKU01653,89,0,7,46
2025-12-09,SKU01681,65,32,7,97
2025-12-09,SKU01688,13,21,7,34
2025-12-09,SKU01814,37,0,7,20
2025-12-09,SKU01825,49,0,7,38
2025-12-09,SKU01844,9,83,7,92
2025-12-09,SKU01859,231,0,7,88
2025-12-09,SKU01861,103,0,7,46
2025-12-09,SKU01864,130,0,7,59
2025-12-09,SKU01879,241,0,7,90
2025-12-09,SKU01882,62,0,7,62
2025-12-09,SKU01900,53,0,7,37
2025-12-09,SKU01988,44,0,7,36
2025-12-09,SKU02047,165,0,7,99
2025-12-09,SKU02090,216,0,7,86
2025-12-09,SKU02241,161,0,7,54
2025-12-09,SKU02242,98,0,7,55
2025-12-09,SKU02261,92,0,7,35
2025-12-09,SKU02283,254,0,7,136
2025-12-09,SKU02298,105,0,7,61
2025-12-09,SKU02305,17,8,7,25
2025-12-09,SKU02329,75,6,7,81
2025-12-09,SKU02358,245,0,7,87
2025-12-09,SKU02406,138,0,7,47
2025-12-09,SKU02424,230,0,7,95
2025-12-09,SKU02428,63,19,7,82
2025-12-09,SKU02450,198,0,7,81
2025-12-09,SKU02457,130,0,7,80
2025-12-09,SKU02516,138,0,7,48
2025-12-09,SKU02603,189,0,7,67
2025-12-09,SKU02637,197,0,7,83
2025-12-09,SKU02659,59,0,7,29
2025-12-09,SKU02682,19,44,7,63
2025-12-09,SKU02697,4,43,7,47
2025-12-09,SKU02703,20,12,7,32
2025-12-09,SKU02754,158,0,7,69
2025-12-09,SKU02756,18,39,7,57
2025-12-09,SKU02775,119,0,7,93
2025-12-09,SKU02778,88,0,7,37
2025-12-09,SKU02837,0,81,7,81
2025-12-09,SKU02855,85,0,7,37
2025-12-09,SKU02858,46,0,7,31
2025-12-09,SKU02906,181,0,7,86
2025-12-09,SKU02942,220,0,7,84
2025-12-09,SKU02943,56,16,7,72
2025-12-09,SKU02956,18,19,7,37
2025-12-09,SKU02967,145,0,7,73
2025-12-09,SKU02991,46,0,7,37
2025-12-09,SKU03046,120,0,7,77
2025-12-09,SKU03095,88,12,7,100
2025-12-09,SKU03117,43,21,7,64
2025-12-09,SKU03175,25,41,7,66
2025-12-09,SKU03196,76,0,7,31
2025-12-09,SKU03333,27,21,7,48
2025-12-09,SKU03365,100,0,7,35
2025-12-09,SKU03403,203,0,7,79
2025-12-09,SKU03406,58,0,7,31
2025-12-09,SKU03440,86,0,7,58
2025-12-09,SKU03495,61,4,7,65
2025-12-09,SKU03503,90,0,7,69
2025-12-09,SKU03514,54,0,7,27
2025-12-09,SKU03525,52,7,7,59
2025-12-09,SKU03553,60,0,7,28
2025-12-09,SKU03601,210,0,7,92
2025-12-09,SKU03624,21,78,7,99
2025-12-09,SKU03652,139,0,7,73
2025-12-09,SKU03678,167,0,7,57
2025-12-09,SKU03688,286,0,7,97
2025-12-09,SKU03750,41,59,7,100
2025-12-09,SKU03757,26,8,7,34
2025-12-09,SKU03763,91,0,7,46
2025-12-09,SKU03789,110,0,7,43
2025-12-09,SKU03794,21,22,7,43
2025-12-09,SKU03868,229,0,7,99
2025-12-09,SKU03922,191,0,7,91
2025-12-09,SKU03985,158,0,7,93
2025-12-09,SKU03997,166,0,7,59
2025-12-09,SKU04077,173,0,7,61
2025-12-09,SKU04084,175,0,7,80
2025-12-09,SKU04094,59,18,7,77
2025-12-09,SKU04102,100,0,7,38
2025-12-09,SKU04104,11,24,7,35
2025-12-09,SKU04214,73,0,7,54
2025-12-09,SKU04291,126,0,7,87
2025-12-09,SKU04310,111,0,7,80
2025-12-09,SKU04373,50,8,7,58
2025-12-09,SKU04424,38,61,7,99
2025-12-09,SKU04456,28,0,7,21
2025-12-09,SKU04480,7,19,7,26
2025-12-09,SKU04523,103,0,7,63
2025-12-09,SKU04527,56,22,7,78
2025-12-09,SKU04539,164,0,7,78
2025-12-09,SKU04570,111,0,7,66
2025-12-09,SKU04582,110,0,7,37
2025-12-09,SKU04593,63,16,7,79
2025-12-09,SKU04609,160,0,7,92
2025-12-09,SKU04720,153,0,7,60
2025-12-09,SKU04737,141,0,7,58
2025-12-09,SKU04763,163,0,7,87
2025-12-09,SKU04766,6,63,7,69
2025-12-09,SKU04767,209,0,7,81
2025-12-09,SKU04774,42,0,7,24
2025-12-09,SKU04778,0,44,7,44
2025-12-09,SKU04805,231,0,7,87
2025-12-09,SKU04808,47,0,7,20
2025-12-09,SKU04844,16,49,7,65
2025-12-09,SKU04913,140,0,7,73
2025-12-09,SKU04962,166,0,7,86
2025-12-09,SKU04980,86,0,7,39
2025-12-10,SKU00021,163,0,7,72
2025-12-10,SKU00032,52,28,7,80
2025-12-10,SKU00136,112,0,7,57
2025-12-10,SKU00178,138,0,7,60
2025-12-10,SKU00216,62,0,7,46
2025-12-10,SKU00221,106,0,7,44
2025-12-10,SKU00225,68,0,7,65
2025-12-10,SKU00266,68,28,7,96
2025-12-10,SKU00319,94,3,7,97
2025-12-10,SKU00388,14,26,7,40
2025-12-10,SKU00439,41,0,7,33
2025-12-10,SKU00704,50,40,7,90
2025-12-10,SKU00711,212,0,7,81
2025-12-10,SKU00762,229,0,7,85
2025-12-10,SKU00793,18,29,7,47
2025-12-10,SKU00820,269,0,7,94
2025-12-10,SKU00828,92,0,7,36
2025-12-10,SKU00896,38,0,7,24
2025-12-10,SKU00915,146,0,7,95
2025-12-10,SKU00955,185,0,7,98
2025-12-10,SKU00971,46,19,7,65
2025-12-10,SKU01022,25,0,7,25
2025-12-10,SKU01025,210,0,7,99
2025-12-10,SKU01195,6,94,7,100
2025-12-10,SKU01249,1,65,7,66
2025-12-10,SKU01253,12,27,7,39
2025-12-10,SKU01328,45,0,7,24
2025-12-10,SKU01332,39,0,7,32
2025-12-10,SKU01335,132,0,7,52
2025-12-10,SKU01361,76,0,7,62
2025-12-10,SKU01440,63,0,7,34
2025-12-10,SKU01452,80,0,7,37
2025-12-10,SKU01455,30,56,7,86
2025-12-10,SKU01524,22,0,7,20
2025-12-10,SKU01536,18,47,7,65
2025-12-10,SKU01549,202,0,7,90
2025-12-10,SKU01584,0,23,7,23
2025-12-10,SKU01589,171,0,7,69
2025-12-10,SKU01639,25,0,7,25
2025-12-10,SKU01732,30,64,7,94
2025-12-10,SKU01756,223,0,7,83
2025-12-10,SKU01849,19,51,7,70
2025-12-10,SKU01884,215,0,7,76
2025-12-10,SKU01921,42,0,7,39
2025-12-10,SKU01962,101,0,7,97
2025-12-10,SKU01968,24,67,7,91
2025-12-10,SKU01991,0,43,7,43
2025-12-10,SKU02065,137,0,7,47
2025-12-10,SKU02107,70,0,7,27
2025-12-10,SKU02119,43,0,7,42
2025-12-10,SKU02132,51,9,7,60
2025-12-10,SKU02141,208,0,7,72
2025-12-10,SKU02179,177,0,7,86
2025-12-10,SKU02188,67,0,7,46
2025-12-10,SKU02192,83,0,7,28
2025-12-10,SKU02243,129,0,7,64
2025-12-10,SKU02264,7,69,7,76
2025-12-10,SKU02273,105,0,7,39
2025-12-10,SKU02330,140,0,7,58
2025-12-10,SKU02339,71,0,7,41
2025-12-10,SKU02346,203,0,7,91
2025-12-10,SKU02403,197,0,7,90
2025-12-10,SKU02417,169,0,7,100
2025-12-10,SKU02418,38,18,7,56
2025-12-10,SKU02434,169,0,7,63
2025-12-10,SKU02585,15,8,7,23
2025-12-10,SKU02600,39,15,7,54
2025-12-10,SKU02651,5,92,7,97
2025-12-10,SKU02713,101,0,7,35
2025-12-10,SKU02716,31,7,7,38
2025-12-10,SKU02719,3,39,7,42
2025-12-10,SKU02754,48,6,7,54
2025-12-10,SKU02758,274,0,7,99
2025-12-10,SKU02777,75,0,7,52
2025-12-10,SKU02804,7,81,7,88
2025-12-10,SKU02816,191,0,7,69
2025-12-10,SKU02821,99,0,7,85
2025-12-10,SKU02860,181,0,7,96
2025-12-10,SKU02894,18,4,7,22
2025-12-10,SKU02916,17,43,7,60
2025-12-10,SKU02917,41,41,7,82
2025-12-10,SKU02921,36,39,7,75
2025-12-10,SKU02927,14,15,7,29
2025-12-10,SKU02944,133,0,7,85
2025-12-10,SKU02945,141,0,7,54
2025-12-10,SKU02948,15,14,7,29
2025-12-10,SKU02967,125,0,7,79
2025-12-10,SKU02968,90,0,7,86
2025-12-10,SKU03003,126,0,7,52
2025-12-10,SKU03013,29,35,7,64
2025-12-10,SKU03059,70,0,7,60
2025-12-10,SKU03093,229,0,7,81
2025-12-10,SKU03096,66,0,7,41
2025-12-10,SKU03106,53,6,7,59
2025-12-10,SKU03111,133,0,7,75
2025-12-10,SKU03118,171,0,7,77
2025-12-10,SKU03140,74,7,7,81
2025-12-10,SKU03149,97,0,7,73
2025-12-10,SKU03156,287,0,7,96
2025-12-10,SKU03163,28,0,7,24
2025-12-10,SKU03170,71,20,7,91
2025-12-10,SKU03172,100,0,7,43
2025-12-10,SKU03180,70,0,7,25
2025-12-10,SKU03203,123,0,7,79
2025-12-10,SKU03233,34,35,7,69
2025-12-10,SKU03255,35,0,7,28
2025-12-10,SKU03267,96,0,7,62
2025-12-10,SKU03283,57,22,7,79
2025-12-10,SKU03306,196,0,7,89
2025-12-10,SKU03307,79,17,7,96
2025-12-10,SKU03314,189,0,7,80
2025-12-10,SKU03321,66,26,7,92
2025-12-10,SKU03325,56,0,7,48
2025-12-10,SKU03348,13,25,7,38
2025-12-10,SKU03384,82,0,7,59
2025-12-10,SKU03408,82,0,7,31
2025-12-10,SKU03420,104,0,7,36
2025-12-10,SKU03438,32,4,7,36
2025-12-10,SKU03439,50,0,7,48
2025-12-10,SKU03470,40,0,7,34
2025-12-10,SKU03567,158,0,7,65
2025-12-10,SKU03584,115,0,7,61
2025-12-10,SKU03595,134,0,7,77
2025-12-10,SKU03652,43,0,7,36
2025-12-10,SKU03654,210,0,7,93
2025-12-10,SKU03710,114,0,7,58
2025-12-10,SKU03890,208,0,7,74
2025-12-10,SKU03911,69,0,7,51
2025-12-10,SKU03919,158,0,7,63
2025-12-10,SKU03921,270,0,7,96
2025-12-10,SKU03928,101,0,7,62
2025-12-10,SKU03991,107,0,7,66
2025-12-10,SKU04204,201,0,7,84
2025-12-10,SKU04355,11,13,7,24
2025-12-10,SKU04416,173,0,7,95
2025-12-10,SKU04483,308,0,7,161
2025-12-10,SKU04495,82,0,7,50
2025-12-10,SKU04512,28,24,7,52
2025-12-10,SKU04513,2,40,7,42
2025-12-10,SKU04528,77,10,7,87
2025-12-10,SKU04559,70,0,7,32
2025-12-10,SKU04560,269,0,7,91
2025-12-10,SKU04571,43,24,7,67
2025-12-10,SKU04584,61,0,7,46
2025-12-10,SKU04675,113,0,7,43
2025-12-10,SKU04731,107,0,7,58
2025-12-10,SKU04736,271,0,7,96
2025-12-10,SKU04752,55,0,7,21
2025-12-10,SKU04754,96,0,7,47
2025-12-10,SKU04923,135,0,7,55
2025-12-11,SKU00074,23,2,7,25
2025-12-11,SKU00076,33,2,7,35
2025-12-11,SKU00103,42,0,7,38
2025-12-11,SKU00122,24,0,7,23
2025-12-11,SKU00226,202,0,7,82
2025-12-11,SKU00244,35,0,7,20
2025-12-11,SKU00319,181,0,7,70
2025-12-11,SKU00325,27,0,7,25
2025-12-11,SKU00432,275,0,7,100
2025-12-11,SKU00499,39,0,7,24
2025-12-11,SKU00516,158,0,7,65
2025-12-11,SKU00519,252,0,7,86
2025-12-11,SKU00559,42,0,7,27
2025-12-11,SKU00572,198,0,7,71
2025-12-11,SKU00626,54,0,7,26
2025-12-11,SKU00719,54,0,7,37
2025-12-11,SKU00738,42,0,7,32
2025-12-11,SKU00765,144,0,7,87
2025-12-11,SKU00778,276,0,7,149
2025-12-11,SKU00782,115,0,7,99
2025-12-11,SKU00800,60,0,7,26
2025-12-11,SKU00829,63,0,7,31
2025-12-11,SKU00834,51,0,7,23
2025-12-11,SKU00835,105,0,7,36
2025-12-11,SKU00853,91,0,7,88
2025-12-11,SKU00926,129,0,7,62
2025-12-11,SKU00938,12,13,7,25
2025-12-11,SKU00989,79,0,7,31
2025-12-11,SKU00990,63,0,7,47
2025-12-11,SKU01082,8,22,7,30
2025-12-11,SKU01107,252,0,7,94
2025-12-11,SKU01118,65,18,7,83
2025-12-11,SKU01124,98,0,7,51
2025-12-11,SKU01199,20,36,7,56
2025-12-11,SKU01251,68,0,7,49
2025-12-11,SKU01314,105,0,7,57
2025-12-11,SKU01378,50,49,7,99
2025-12-11,SKU01383,106,0,7,68
2025-12-11,SKU01394,30,5,7,35
2025-12-11,SKU01395,132,0,7,81
2025-12-11,SKU01468,136,0,7,80
2025-12-11,SKU01472,166,0,7,98
2025-12-11,SKU01517,12,42,7,54
2025-12-11,SKU01520,114,0,7,59
2025-12-11,SKU01529,52,0,7,52
2025-12-11,SKU01544,54,0,7,20
2025-12-11,SKU01561,61,19,7,80
2025-12-11,SKU01591,31,21,7,52
2025-12-11,SKU01660,72,0,7,66
2025-12-11,SKU01695,104,0,7,45
2025-12-11,SKU01705,89,5,7,94
2025-12-11,SKU01798,106,0,7,56
2025-12-11,SKU01799,6,22,7,28
2025-12-11,SKU01849,98,0,7,78
2025-12-11,SKU01947,230,0,7,81
2025-12-11,SKU01955,89,0,7,83
2025-12-11,SKU02166,91,5,7,96
2025-12-11,SKU02171,66,0,7,37
2025-12-11,SKU02192,125,0,7,44
2025-12-11,SKU02198,9,36,7,45
2025-12-11,SKU02301,148,0,7,64
2025-12-11,SKU02361,41,3,7,44
2025-12-11,SKU02365,134,0,7,93
2025-12-11,SKU02554,241,0,7,92
2025-12-11,SKU02573,198,0,7,97
2025-12-11,SKU02615,74,7,7,81
2025-12-11,SKU02641,144,0,7,79
2025-12-11,SKU02674,53,20,7,73
2025-12-11,SKU02693,75,0,7,27
2025-12-11,SKU02707,79,0,7,49
2025-12-11,SKU02759,93,0,7,90
2025-12-11,SKU02764,75,0,7,61
2025-12-11,SKU02799,35,0,7,29
2025-12-11,SKU02800,58,0,7,39
2025-12-11,SKU02836,190,0,7,82
2025-12-11,SKU02882,36,18,7,54
2025-12-11,SKU02981,132,0,7,62
2025-12-11,SKU03017,29,0,7,20
2025-12-11,SKU03024,132,0,7,48
2025-12-11,SKU03054,27,71,7,98
2025-12-11,SKU03056,161,0,7,99
2025-12-11,SKU03060,122,0,7,78
2025-12-11,SKU03156,92,0,7,82
2025-12-11,SKU03193,78,16,7,94
2025-12-11,SKU03363,81,0,7,68
2025-12-11,SKU03379,78,0,7,31
2025-12-11,SKU03443,41,13,7,54
2025-12-11,SKU03503,158,0,7,66
2025-12-11,SKU03559,21,8,7,29
2025-12-11,SKU03576,14,7,7,21
2025-12-11,SKU03587,250,0,7,132
2025-12-11,SKU03606,128,0,7,73
2025-12-11,SKU03617,173,0,7,86
2025-12-11,SKU03672,208,0,7,74
2025-12-11,SKU03678,62,0,7,33
2025-12-11,SKU03689,121,0,7,83
2025-12-11,SKU03694,21,14,7,35
2025-12-11,SKU03770,59,0,7,33
2025-12-11,SKU03797,33,45,7,78
2025-12-11,SKU03861,98,0,7,91
2025-12-11,SKU03868,10,10,7,20
2025-12-11,SKU03940,51,10,7,61
2025-12-11,SKU03953,72,14,7,86
2025-12-11,SKU03962,69,0,7,34
2025-12-11,SKU04023,79,0,7,47
2025-12-11,SKU04042,70,0,7,32
2025-12-11,SKU04098,73,0,7,52
2025-12-11,SKU04103,16,30,7,46
2025-12-11,SKU04154,15,13,7,28
2025-12-11,SKU04155,74,0,7,64
2025-12-11,SKU04174,46,0,7,21
2025-12-11,SKU04185,64,0,7,49
2025-12-11,SKU04209,46,0,7,23
2025-12-11,SKU04213,155,0,7,63
2025-12-11,SKU04366,112,0,7,49
2025-12-11,SKU04370,145,0,7,76
2025-12-11,SKU04377,122,0,7,70
2025-12-11,SKU04398,5,18,7,23
2025-12-11,SKU04417,52,0,7,38
2025-12-11,SKU04432,31,46,7,77
2025-12-11,SKU04449,162,0,7,157
2025-12-11,SKU04462,202,0,7,78
2025-12-11,SKU04474,201,0,7,78
2025-12-11,SKU04482,35,31,7,66
2025-12-11,SKU04485,33,46,7,79
2025-12-11,SKU04515,115,0,7,75
2025-12-11,SKU04539,65,7,7,72
2025-12-11,SKU04657,147,0,7,93
2025-12-11,SKU04686,93,0,7,72
2025-12-11,SKU04688,79,0,7,43
2025-12-11,SKU04705,33,0,7,28
2025-12-11,SKU04710,177,0,7,100
2025-12-11,SKU04723,97,0,7,49
2025-12-11,SKU04751,69,20,7,89
2025-12-11,SKU04803,41,0,7,40
2025-12-11,SKU04821,9,58,7,67
2025-12-11,SKU04833,11,65,7,76
2025-12-11,SKU04855,79,0,7,71
2025-12-11,SKU04862,191,0,7,67
2025-12-11,SKU04884,208,0,7,93
2025-12-11,SKU04910,17,19,7,36
2025-12-11,SKU04925,20,76,7,96
2025-12-11,SKU04935,46,0,7,39
2025-12-11,SKU04950,45,0,7,44
2025-12-11,SKU04954,260,0,7,88
2025-12-12,SKU00044,226,0,7,81
2025-12-12,SKU00056,4,57,7,61
2025-12-12,SKU00064,81,14,7,95
2025-12-12,SKU00192,91,0,7,83
2025-12-12,SKU00196,148,0,7,100
2025-12-12,SKU00227,29,49,7,78
2025-12-12,SKU00236,167,0,7,76
2025-12-12,SKU00242,38,1,7,39
2025-12-12,SKU00303,67,0,7,27
2025-12-12,SKU00361,1,24,7,25
2025-12-12,SKU00408,0,31,7,31
2025-12-12,SKU00455,60,0,7,36
2025-12-12,SKU00477,158,0,7,58
2025-12-12,SKU00565,108,0,7,40
2025-12-12,SKU00582,15,12,7,27
2025-12-12,SKU00595,170,0,7,59
2025-12-12,SKU00615,1,75,7,76
2025-12-12,SKU00694,0,28,7,28
