date,week,month,season,is_holiday,promo_event
2025-11-11,46,11,Q4,0,Spring Bonanza
2025-11-12,46,11,Q4,0,Spring Bonanza
2025-11-13,46,11,Q4,0,Year-End Deal Days
2025-11-14,46,11,Q4,0,Year-End Deal Days
2025-11-15,46,11,Q4,0,Year-End Deal Days
2025-11-16,46,11,Q4,0,Year-End Deal Days
2025-11-17,47,11,Q4,0,Year-End Deal Days
2025-11-18,47,11,Q4,0,Year-End Deal Days
2025-11-19,47,11,Q4,0,Year-End Deal Days
2025-11-20,47,11,Q4,0,Year-End Deal Days
2025-11-21,47,11,Q4,0,Year-End Deal Days
2025-11-22,47,11,Q4,0,No Promotion
2025-11-23,47,11,Q4,0,No Promotion
2025-11-24,48,11,Q4,0,No Promotion
2025-11-25,48,11,Q4,0,No Promotion
2025-11-26,48,11,Q4,0,No Promotion
2025-11-27,48,11,Q4,0,No Promotion
2025-11-28,48,11,Q4,0,No Promotion
2025-11-29,48,11,Q4,0,No Promotion
2025-11-30,48,11,Q4,0,No Promotion
2025-12-01,49,12,Q4,0,No Promotion
2025-12-02,49,12,Q4,0,No Promotion
2025-12-03,49,12,Q4,0,No Promotion
2025-12-04,49,12,Q4,0,No Promotion
2025-12-05,49,12,Q4,0,No Promotion
2025-12-06,49,12,Q4,0,No Promotion
2025-12-07,49,12,Q4,0,No Promotion
2025-12-08,50,12,Q4,0,No Promotion
2025-12-09,50,12,Q4,0,No Promotion
2025-12-10,50,12,Q4,0,No Promotion
2025-12-11,50,12,Q4,0,No Promotion
2025-12-12,50,12,Q4,0,No Promotion
2025-12-13,50,12,Q4,0,No Promotion
2025-12-14,50,12,Q4,0,No Promotion
2025-12-15,51,12,Q4,0,No Promotion
2025-12-16,51,12,Q4,0,No Promotion
2025-12-17,51,12,Q4,0,No Promotion
2025-12-18,51,12,Q4,0,No Promotion
2025-12-19,51,12,Q4,0,No Promotion
2025-12-20,51,12,Q4,0,No Promotion
2025-12-21,51,12,Q4,0,No Promotion
2025-12-22,52,12,Q4,0,No Promotion
2025-12-23,52,12,Q4,0,No Promotion
2025-12-24,52,12,Q4,0,No Promotion
2025-12-25,52,12,Q4,1,No Promotion
2025-12-26,52,12,Q4,1,No Promotion
2025-12-27,52,12,Q4,0,No Promotion
2025-12-28,52,12,Q4,0,No Promotion
2025-12-29,1,12,Q4,0,No Promotion
2025-12-30,1,12,Q4,0,No Promotion
2025-12-31,1,12,Q4,0,No Promotion
